Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,"Alpharank T4: <$500M AUM, Initial Service (Consumer - Portal)",(blank),0,25140,
,Add On - Misc,Active Directory,(blank),4200,1575,
,,Add Additional Lender,This does not include live clients going through a core conversion where an additional lender is added to Beta for implementation purposes.,8250,3200,
,,Additional Automated Actions,Package includes 50 reports. Additional blocks of 10 reports are available for the annual fee (up to 20 additional reports),0,2400,
,,Additional Scheduled Reports,Package includes 50 reports. Additional blocks of 10 reports are available for the annual fee (up to 20 additional reports),0,2400,
,,AffordIT,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,After Hours Assistance - Expedite Fee (Consumer),"In addition to per hour rate.  Applies to Services, Support, SEI, and IT.",2500,,
,,After Hours Assistance (Consumer),"Applies to Services, Support, SIE, and IT.  No minimum.",625,,
,,API Web Services -  Additional API Connection (Consumer),Set up fee for each additional API Web Services connection. ,775,,
,,API Web Services (Consumer),(blank),775,7500,
,,Auto Financial Group (AFG),(blank),3300,2400,
,,Automail,(blank),1575,,
,,Booking Validation,On an exception basis only. Quote pricing.  Price is not actually -$1234.00. ,-1234,,
,,Certification Program (Consumer),(blank),700,,
,,Certification Retake Exam - Multiple-Choice (Consumer),(blank),150,,
,,Certification Retake Exam - Practical (Consumer),(blank),300,,
,,Certification Training Bundle  (Consumer),(blank),1400,,
,,CLF Export Automated Action,(blank),0,1575,
,,Data Extraction Tool,(blank),6500,1575,
,,Disaster Recovery Testing (Consumer),$495/hr beyond 2 hours,950,,
,,Eltropy,Member Engagement Tool.  Text Messaging Solution,3100,2400,
,,Expedited Deployment (Consumer),Reserved for projects with external restraints such as sunsetting systems or core conversions with fixed live dates. Quote pricing. Price is not actually -$1234.00. Requires SVP approval.,-1234,,
,,Informed.IQ (Consumer),(blank),6500,5300,
,,IT Professioal Services - Expedited Request (Consumer),Work to be performed in less than 10 days,2500,,
,,IT Professional Services - Phone Support (Consumer),Price is per hour,400,,
,,IT Unscheduled Change Request (Consumer),(blank),950,,
,,MeridianLink Consumer & Opening Admin Training Class Series,Price is per account and valid for one year. Classes are offered on a regular monthly schedule,2800,,
,,MeridianLink Consumer & Opening Admin Training Package,Price is per account and valid for one year. Classes are offered on a regular monthly schedule,6000,,
,,MeridianLink Consumer & Opening Custom Training,(blank),0,,-1234
,,MeridianLink Consumer & Opening Sandbox and Study Hall,(blank),2800,2800,
,,Post-Live Data Migration (Consumer),Complete migration worksheet and submit a quote request via SVCS-Jira.  We ONLY support forward migrations (Test to Prod).  Quote pricing.  Price is not actually -$1234.00,-1234,,
,,Production Sync ,This item supports migration from production to beta/demo. ,10750,,
,,Re-deployment,(blank),-1234,,
,,Reschedule Live Date,FI is allowed to reschedule once per project. Fee applicable for 2nd reschedule.,-1234,,
,,Retrain: Administration Setup with SDC,"This is a 9 week course conducted via webinar.  The 9 week course will cover and show your admins in the system how to setup products, underwriting rules, rates, preferences and customize the look and feel of your online application channel.
NOTE:  If only attending webinar sessions without an assigned software deployment consultant: No Fees Associated ",5750,,
,,Retrain: End User Workflow - Onsite Training (Consumer),Per day per MeridianLink Consumer or MeridianLink Opening. Plus travel expenses.,3300,,
,,Retrain: End User Workflow - Remote (Consumer),$3150 if doing MeridianLink Consumer & MeridianLink Opening,2500,,
,,Saris.ai,(blank),6500,5300,
,,SMS Text Feature,Per text; applies to both test and production,0,,0.13
,,Time & Materials (Consumer),(blank),400,,
,,Training (Consumer),"Contact Services for quote pricing. Price is not actually -$1234.00.  Hourly rate is $265, but due to custom training solutions quote required.",-1234,,
,,VPN - Disaster Recovery Connection (Consumer),(blank),205,,
,,VPN - Main Connection (Consumer),(blank),205,,
,,VPN - Other Connection (Consumer),(blank),205,,
,,Web Server Migration,(blank),7750,,
,,Yellow Hammer,For AML/BSA compliance,3500,,
,Add On - Payment/Funding Option,ACH Payment Platform Migration,(blank),0,,
,,ACH Processing (NACHA),(blank),0,,
,,Credit Card Processing (Authorize.net),(blank),3500,,
,,MX Instant Account Verification,(blank),3200,,2.35
,,Payment Processing,(blank),0,,
,,Plaid Instant Account Verification,"Monthly platform fees (pass-through): 
<$1B AUM: $500 
$1B to $3B: $1,000 
$3B to $10B: $1,800 

Must have Plaid Platform Fee",3500,,2.6
,,Plaid Instant Account Verification $10B+ AUM (Referral to Plaid) (Consumer),"clients above $10B AUM must contract with Plaid first, then can sign the addendum with MeridianLink",3500,6000,
,,Plaid Instant Account Verification Identity Match (ML Consumer),(blank),0,,1.75
,,Plaid Platform Fee Tier 1: $3B to $10B AUM (Consumer),Platform fee for Plaid Instant Account Verification or Plaid VOI. Each option has its own setup fee in addition to the Plaid Platform Fee,0,30720,
,,Plaid Platform Fee Tier 2: $1B to $3B AUM (Consumer),Platform fee for Plaid Instant Account Verification or Plaid VOI. Each option has its own setup fee in addition to the Plaid Platform Fee,0,17076,
,,Plaid Platform Fee Tier 3: <$1B AUM (Consumer),Platform fee for Plaid Instant Account Verification or Plaid VOI. Each option has its own setup fee in addition to the Plaid Platform Fee,0,8544,
,,SWBC Swivel ACH Funding,Set up fee used for Credit / Debit card funding And/OR ACH Processing,3500,,
,,SWBC Swivel Debit/Credit Card Funding,Set up fee used for Credit Debit card Funding,3500,,
,Add On - Professional Services,Professional Services Subscription : Monthly (Consumer),(blank),0,-1234,-1234
,Add On - Property Data,CoreLogic GeoAVM (MeridianLink Consumer),(blank),,,35.75
,,CoreLogic Home Value Explorer (HVE) - MeridianLink Consumer,(blank),,,28.6
,,CoreLogic IVAL (Consumer),(blank),,,2.8
,,CoreLogic PASS (Consumer),(blank),,,2.8
,,Flood Transaction (Consumer),"(aggregate)
< 2,500: $1
2,500 - 4,999: $0.75
>= 5,000: $0.50",,,1.3
,,Flood Zone Determination - Basic (CoreLogic) (Consumer),Quote pricing.  Price is not actually -$1234.00,,,-1234
,,Flood Zone Determination - Basic (Lereta) (Consumer),Quote pricing.  Price is not actually -$1234.00,,,-1234
,,Flood Zone Determination - Basic (ServiceLink) (Consumer),Quote pricing.  Price is not actually -$1234.00,,,-1234
,,Flood Zone Determination - Life of Loan (CoreLogic) (Consumer),Quote pricing.  Price is not actually -$1234.00,,,-1234
,,Flood Zone Determination - Life of Loan (Lereta) (Consumer),Quote pricing.  Price is not actually -$1234.00,,,-1234
,,Flood Zone Determination - Life of Loan (ServiceLink) (Consumer),Quote pricing.  Price is not actually -$1234.00,,,-1234
,,PMC (Consumer),(blank),,,2.8
,Add On - Settlement Services,Accurate Group-  Settlement Services,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,Corporate Settlement Solutions- Settlement Services,(blank),3300,2400,
,,Coviance  Settlement Services,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,First American- Settlement Services,(blank),3300,2400,
,,First Close - Settlement Services,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,LendOne Settlement Services,FKA SWBC,3300,2400,
,,MTS Group Settlement Services,(blank),3300,2400,
,,New Vista - Settlement Services,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,Select Business Services,(blank),3300,2400,
,,United One Resources,(blank),3300,2400,
,,Universal Real Estate Services - Settlement Services,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,Add On - SwitchKit,ClickSWITCH (existing CS client),(blank),8250,4700,
,,ClickSWITCH (new CS client),(blank),12250,,35.45
,Add On - Vehicle History,AutoCheck,Client buying from Experian directly = setup + annual; Client buying from ML = setup + annual + transaction,1625,1575,11.85
,,AutoCheck with Buyback Protection,Client buying from Experian directly = setup + annual; Client buying from ML = setup + annual + transaction,1625,1575,15.6
,,Carfax Title Brand Component,(blank),0,,0.4
,,Carfax Vehicle History and/or Vehicle Loss Report,"Client needs to have direct relationship with client, and transaction fee will be billed directly by Carfax.  Setup fee enables both Vehicle History Report (VHR) and Vehicle Loss Report (VLR).  ",1625,800,
,Add On - Vehicle Insurance,Allied Solutions IQQ (Consumer),(blank),3500,1275,
,,American Services Group (ASG) aka CSO,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,Auto Exam ,Utilizes MeridianLink Consumer Synergic Framework,3300,2400,
,,Car Solutions Auto Insurance Integration,(blank),3300,2400,
,,First Innovations,(blank),3300,2400,
,,Frost Visual Gap (ML Consumer),(blank),3300,,
,,IWS Warranty (Consumer),(blank),3300,2400,
,,Open Lending - Lenders Protection,(blank),0,,
,,Route 66 (Consumer),(blank),3025,2215,
,,TruStage QuoteConnect (CUNA),(blank),0,,
,Add On - Vehicle Valuation,Black Book (Consumer),(blank),,,0.65
,,J.D. Power,FKA NADA,,,0.65
,,J.D. Power Other,FKA NADA Other,,,0.65
,,Kelly Blue Book,(blank),,,0.65
,Primary Service,MeridianLink Consumer - Business Module Tier 1 (1000-1999 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,16.35
,,MeridianLink Consumer - Business Module Tier 2 (500-999 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,21.4
,,MeridianLink Consumer - Business Module Tier 3 (250-499 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,26.2
,,MeridianLink Consumer - Business Module Tier 4 (up to 249 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,32.65
,,"MeridianLink Consumer - Consumer Module Tier 01 (30,000+ apps)","** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",-1234,,1.85
,,"MeridianLink Consumer - Consumer Module Tier 02 (25,000-29,999 apps)","** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",-1234,,2.2
,,"MeridianLink Consumer - Consumer Module Tier 03 (20,000-24,999 apps)","** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",-1234,,2.5
,,"MeridianLink Consumer - Consumer Module Tier 04 (15,000-19,999 apps)","** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",-1234,,2.9
,,"MeridianLink Consumer - Consumer Module Tier 05 (10,000-14,999 apps)","** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",-1234,,3.35
,,MeridianLink Consumer - Consumer Module Tier 06 (8000-9999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",85750,,3.95
,,MeridianLink Consumer - Consumer Module Tier 07 (4000-7999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",75750,,4.8
,,MeridianLink Consumer - Consumer Module Tier 08 (2000-3999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",65750,,6.75
,,MeridianLink Consumer - Consumer Module Tier 09 (1000-1999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",54000,,8.8
,,MeridianLink Consumer - Consumer Module Tier 10 (500-999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",45500,,10.8
,,MeridianLink Consumer - Consumer Module Tier 11 (250-499 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",35500,,12.5
,,MeridianLink Consumer - Consumer Module Tier 12 (up to 249 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",28750,,14.2
,,MeridianLink Consumer - Home Equity Module Tier 1 (1000-1999 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,11.8
,,MeridianLink Consumer - Home Equity Module Tier 2 (500-999 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,15.15
,,MeridianLink Consumer - Home Equity Module Tier 3 (250-499 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,20.05
,,MeridianLink Consumer - Home Equity Module Tier 4 (up to 249 apps),Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,17000,,25.1
,,"MeridianLink Consumer - Indirect Lending Module Tier 01 (30,000+ apps)",For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,-1234,,1.75
,,"MeridianLink Consumer - Indirect Lending Module Tier 02 (25,000-29,999  apps)",For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,-1234,,2.05
,,"MeridianLink Consumer - Indirect Lending Module Tier 03 (20,000-24,999  apps)",For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,-1234,,2.35
,,"MeridianLink Consumer - Indirect Lending Module Tier 04 (15,000-19,999 apps)",For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,-1234,,2.6
,,"MeridianLink Consumer - Indirect Lending Module Tier 05 (10,000-14,999 apps)",For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,-1234,,3
,,MeridianLink Consumer - Indirect Lending Module Tier 06 (8000-9999 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,3.3
,,MeridianLink Consumer - Indirect Lending Module Tier 07 (4000-7999 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,3.7
,,MeridianLink Consumer - Indirect Lending Module Tier 08 (2000-3999 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,4.1
,,MeridianLink Consumer - Indirect Lending Module Tier 09 (1000-1999 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,5
,,MeridianLink Consumer - Indirect Lending Module Tier 10 (500-999 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,5.8
,,MeridianLink Consumer - Indirect Lending Module Tier 11 (250-499 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,6.6
,,MeridianLink Consumer - Indirect Lending Module Tier 12 (up to 249 apps),For customers deploying the Indirect Lending module alongside the Consumer Lending module or alongside an existing MeridianLink Consumer or MeridianLink Opening platform. Global Minimum $985 per month applies if customer makes no commitments on sub-modules.,12250,,8.2
,,"MeridianLink Opening Module Tier 01 (30,000+ apps)",(blank),-1234,,1.85
,,"MeridianLink Opening Module Tier 02 (25,000-29,999 apps)",(blank),-1234,,2.2
,,"MeridianLink Opening Module Tier 03 (20,000-24,999 apps)",(blank),-1234,,2.5
,,"MeridianLink Opening Module Tier 04 (15,000-19,999 apps)",(blank),-1234,,2.9
,,"MeridianLink Opening Module Tier 05 (10,000-14,999 apps)",(blank),-1234,,3.35
,,MeridianLink Opening Module Tier 06 (8000-9999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",60250,,3.95
,,MeridianLink Opening Module Tier 07 (4000-7999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",49500,,4.8
,,MeridianLink Opening Module Tier 08 (2000-3999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",41750,,6.75
,,MeridianLink Opening Module Tier 09 (1000-1999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",34000,,8.8
,,MeridianLink Opening Module Tier 10 (500-999 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",28000,,10.8
,,MeridianLink Opening Module Tier 11 (250-499 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",23250,,12.5
,,MeridianLink Opening Module Tier 12 (up to 249 apps),"** Global Minimum $985 per month applies if customer makes no commitments on sub-modules.  ** if you create an app commitment between levels, you must use the per application fee of the lower level.",18750,,14.2
,,"Standalone MeridianLink Consumer - Indirect Lending Module Tier 01 (30,000+ apps) ",For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module.,-1234,,1.75
,,"Standalone MeridianLink Consumer - Indirect Lending Module Tier 02 (25,000-29,999  apps)",For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,-1234,,2.05
,,"Standalone MeridianLink Consumer - Indirect Lending Module Tier 03 (20,000-24,999  apps)",For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,-1234,,2.35
,,"Standalone MeridianLink Consumer - Indirect Lending Module Tier 04 (15,000-19,999 apps)",For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,-1234,,2.6
,,"Standalone MeridianLink Consumer - Indirect Lending Module Tier 05 (10,000-14,999 apps)",For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,-1234,,3
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 06 (8000-9999 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,85750,,3.3
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 07 (4000-7999 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,75750,,3.7
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 08 (2000-3999 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,65750,,4.1
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 09 (1000-1999 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module,54000,,5
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 10 (500-999 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module.,45500,,5.8
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 11 (250-499 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module.,35500,,6.6
,,Standalone MeridianLink Consumer - Indirect Lending Module Tier 12 (up to 249 apps),For new logo customers that are only deploying the Indirect Lending module; do not use for customers adding the Indirect Lending module alongside the Consumer Lending module.,28750,,8.2
,Add On - Modern Experience,Modern Experience Upgrade – Client Led,"Modern Experience Upgrade, client led. Includes 3 Services hours.",1325,,
,,"Modern Experience Upgrade – ML Dedicated, Services Led","Modern Experience Upgrade for ML dedicated server clients, Services led. Includes 10 Services hours.",4700,,
,,Modern Experience Upgrade – Services Led,"Modern Experience Upgrade for ML shared server clients, Services led. Includes 10 Services hours.",3800,,
,Add On - Data Integration,Gestalt Database (Consumer),Refer Gestalt into clients for their database; we receive rev share,0,,
,Add On - Fraud Protection,Digital Identity Trust (DIT),Only available for Opening,6500,2400,
,,Socure Doc Verification Tier 1 ($5B+ AUM) (Consumer),"Document Verification must be bundled with the ID Verification piece. They will be charged separately, however.",0,,2.7
,,Socure Doc Verification Tier 2 (<$5B AUM) (Consumer),"Document Verification must be bundled with the ID Verification piece. They will be charged separately, however.",0,,2.7
,,Socure ID Verification Tier 1 ($5B+ AUM) (Consumer),"Document Verification must be bundled with the ID Verification piece. They will be charged separately, however.",7000,8750,2.7
,,Socure ID Verification Tier 2 (<$5B AUM) (Consumer),"Document Verification must be bundled with the ID Verification piece. They will be charged separately, however.",7000,4400,2.7
,,Socure Portfolio Scrub (Consumer),"Contact Services for quote pricing. Price is not actually -$1234.00. Minimum 10,000 records. $5500 setup for first 10,000 records, $0.50 per record over 10,000.",-1234,,
,,TransUnion TruValidate Full Bundle (IDV and IDA),Full Bundle and Verification are not mutually exclusive,6500,,4.85
,,TransUnion TruValidate Verification Only (IDV)- with Full Bundle (IDV and IDA),Full Bundle and Verification are not mutually exclusive. There is only one setup fee which covers both Full Bundle and Verification Only.,0,,2.75
,,TransUnion TruValidate Verification Only (IDV)- without Full Bundle,Full Bundle and Verification are not mutually exclusive,6500,,2.75
,,Verafin,Must have Modern Experience for ML Opening,3000,3500,
,Add On - MeridianLink Access,"Alpharank T1: $10B+ AUM, Each Additional Service (Consumer - Access)",(blank),0,30180,
,,"Alpharank T1: $10B+ AUM, Initial Service (Consumer - Access)",(blank),0,46428,
,,"Alpharank T2: $2B-$10B AUM, Each Additional Service (Consumer - Access)",(blank),0,27588,
,,"Alpharank T2: $2B-$10B AUM, Initial Service (Consumer - Access)",(blank),0,42420,
,,"Alpharank T3: $500M-$2B AUM, Each Additional Service (Consumer - Access)",(blank),0,21180,
,,"Alpharank T3: $500M-$2B AUM, Initial Service (Consumer - Access)",(blank),0,32556,
,,"Alpharank T4: <$500M AUM, Each Additional Service (Consumer - Access)",(blank),0,16296,
,,"Alpharank T4: <$500M AUM, Initial Service (Consumer - Access)",(blank),0,25140,
,,MeridianLink Access (Unlimited monthly applications),"For existing customers, pricing changes when client re-ups (contract expiration and/or extension); level determined by previous year volume",11250,46250,
,,MeridianLink Access (up to 1000 monthly applications),"For existing customers, pricing changes when client re-ups (contract expiration and/or extension); level determined by previous year volume",11250,18250,
,,MeridianLink Access (up to 2000 monthly applications),"For existing customers, pricing changes when client re-ups (contract expiration and/or extension); level determined by previous year volume",11250,24250,
,,MeridianLink Access (up to 4000 monthly applications),"For existing customers, pricing changes when client re-ups (contract expiration and/or extension); level determined by previous year volume",11250,30500,
,,MeridianLink Access (up to 500 monthly applications),"For existing customers, pricing changes when client re-ups (contract expiration and/or extension); level determined by previous year volume",11250,12000,
,,MeridianLink Access (up to 8000 monthly applications),"For existing customers, pricing changes when client re-ups (contract expiration and/or extension); level determined by previous year volume",11250,36500,
,,MeridianLink Access Tune Up,Additional support from Services Team for existing Access customers that require additional support deploying specific features or functionality ,4000,,
,,Prefill Service via Prove,per successful prefill,3025,,1.6
,Add On - POS,MeridianLink POS - Automation Package,All automation features may not be supported for all core integrations. Core support should be confirmed prior to all sales: https://meridianlink.atlassian.net/wiki/x/HAH7zxE,0,2300,
,,MeridianLink POS - Custom URL,(blank),0,1575,
,,MeridianLink POS - Digital Engagement Package (co-browsing video chat),(blank),4700,2400,
,,MeridianLink POS - Home Banking SSO (Consumer),(blank),0,2300,
,,MeridianLink POS - Plus Package,"Includes Site Analytics (Matomo - available for Portal only & Google Tag Manager), Supported Home Banking SSO (contact PM for list), Combo Applications",0,4700,
,Add On - Lead Intake,Auto Approve,(blank),3300,2400,
,,Auto Lead Generation Bundle,Must have Consumer Module,3500,2500,
,,Autopay,(blank),3300,2400,
,,Blend,(blank),10750,5300,
,,Caribou,refinance leads,3300,2400,
,,Coviance Point of Sale,(blank),3300,2400,
,,CreditSnap,"Setup via CLF Automated Action. If client is not set up with CLF Automated Action, client needs to sign an addendum for them.",12750,6250,
,,FINOFR Direct Core Reset,(blank),4900,2400,
,,FINOFR Pre-Approval API (Consumer),(blank),4900,2400,
,,FirstClose Equity IQ,(blank),3300,2400,
,,FIVISION,(blank),12750,6250,
,,FourStars (Consumer),(blank),3300,2400,
,,Gravity Lending,(blank),3300,2400,
,,ILendingDirect,(blank),3300,2400,
,,LendingTree,waived for clients we setup with LendingTree,4100,4000,
,,Lumin Digital Banking API (Consumer),(blank),3300,2400,
,,MarkIII,(blank),3025,2215,
,,Members Mobile,(blank),3025,2215,
,,MoveCU,(blank),3300,2400,
,,Movemint Tier 1: $5B+,Also applies to LoanEngine (white label by Harland Clarke),8500,20250,
,,Movemint Tier 2: $1B - $5B,Also applies to LoanEngine (white label by Harland Clarke),7750,15500,
,,Movemint Tier 3: $500M - $1B,Also applies to LoanEngine (white label by Harland Clarke),7750,9250,
,,Movemint Tier 4: $250M - $500M,Also applies to LoanEngine (white label by Harland Clarke),7750,6250,
,,Movemint Tier 5: $100M - $250M,Also applies to LoanEngine (white label by Harland Clarke),7750,6250,
,,Rate Genius,"refinance leads; Fee is only applicable if RateGenius apps are sent directly into MeridianLink Consumer, if routed through DealerTrack there is no separate fee",3300,2400,
,,SavvyMoney,(blank),0,,
,,Union Credit,(blank),3300,2400,
,,Vericast LoanEngine Tier 1: $5B+,Vericast is a reseller of TruStage Digital Storefront (fka CuneXus),8500,20250,
,,Vericast LoanEngine Tier 2: $1B - $5B,Vericast is a reseller of TruStage Digital Storefront (fka CuneXus),7750,15500,
,,Vericast LoanEngine Tier 3: $500M - $1B,Vericast is a reseller of TruStage Digital Storefront (fka CuneXus),7750,9250,
,,Vericast LoanEngine Tier 4: $250M - $500M,Vericast is a reseller of TruStage Digital Storefront (fka CuneXus),7750,6250,
,,Vericast LoanEngine Tier 5: $100M - $250M,Vericast is a reseller of TruStage Digital Storefront (fka CuneXus),7750,6250,
,,WithClutch,(blank),10000,5000,
,Add On - MeridianLink POS,Conductiv,(blank),2400,,
,,Digital Customer Service Vendor Change,(blank),1625,,
,,Digital Engagement Package - Custom Scripting Enablement,(blank),0,0,
,,Digital Engagement Package - Eltropy,(blank),0,0,
,,Digital Engagement Package - Glia,(blank),0,0,
,,Digital Engagement Package - Interface.ai,(blank),0,0,
,,Equifax InstaTouch (Consumer),(blank),2400,,
,,Experian Digital Risk Score,(blank),7250,,1.4
